22.6,0.699831214
22.8,0.731568141
23.0,0.760554266
23.2,0.786811753
23.4,0.81038896
23.6,0.831362784
23.8,0.849839187
24.0,0.865952196
24.2,0.879860972
24.4,0.891745154
24.6,0.901798774
24.8,0.910223395
25.0,0.917221118
25.2,0.922987936
25.4,0.927708205
25.6,0.931550444
25.8,0.934664578
26.0,0.937180893
26.2,0.939210092
26.4,0.940844378
26.6,0.942159354
26.8,0.943216098
27.0,0.944063416
27.2,0.944740072
27.4,0.945276676
27.6,0.945697405
27.8,0.946021415
28.0,0.946263943
28.2,0.946437221
28.4,0.946551162
28.6,0.94661387
28.8,0.94663206
29.0,0.946611349
29.2,0.946556477
29.4,0.946471485
29.6,0.946359845
29.8,0.94622456
30.0,0.946068242
30.2,0.945893183
30.4,0.945701391
30.6,0.945494634
30.8,0.945274485
31.0,0.945042342
31.2,0.944799444
31.4,0.944546903
31.6,0.944285711
31.8,0.944016756
32.0,0.943740839
32.2,0.943458678
32.4,0.943170923
32.6,0.942878157
32.8,0.942580908
33.0,0.942279654
33.2,0.941974828
33.4,0.941666819
33.6,0.941355985
33.8,0.941042645
34.0,0.940727093
34.2,0.940409594
34.4,0.940090387
34.6,0.939769692
34.8,0.939447707
35.0,0.939124613
35.2,0.938800571
35.4,0.938475733
35.6,0.938150231
35.8,0.937824189
36.0,0.937497715
36.2,0.937170911
36.4,0.936843868
36.6,0.936516666
36.8,0.936189378
37.0,0.935862072
37.2,0.935534809
37.4,0.935207637
37.6,0.934880606
37.8,0.934553759
38.0,0.934227134
38.2,0.933900763
38.4,0.933574673
38.6,0.93324889
38.8,0.932923439
39.0,0.932598337
39.2,0.932273598
39.4,0.931949235
39.6,0.931625261
39.8,0.931301684
40.0,0.930978509
40.2,0.930655741
40.4,0.930333384
40.6,0.930011439
40.8,0.929689903
41.0,0.929368778
41.2,0.92904806
41.4,0.928727745
41.6,0.928407826
41.8,0.928088301
42.0,0.927769163
42.2,0.927450403
42.4,0.927132011
42.6,0.926813983
42.8,0.926496308
43.0,0.926178975
43.2,0.925861975
43.4,0.925545301
43.6,0.925228943
43.8,0.924912867
44.0,0.924597101
44.2,0.924281607
44.4,0.923966379
44.6,0.923651405
44.8,0.923336679
45.0,0.923022175
45.2,0.922707892
45.4,0.922393819
45.6,0.922079939
45.8,0.92176624
46.0,0.921452715
46.2,0.921139345
46.4,0.920826111
46.6,0.920513023
46.8,0.920200054
47.0,0.919887194
47.2,0.919574433
47.4,0.919261765
47.6,0.918949166
47.8,0.918636619
48.0,0.91832413
48.2,0.918011684
48.4,0.917699264
48.6,0.917386863
48.8,0.917074476
49.0,0.916762092
49.2,0.91644969
49.4,0.916137265
49.6,0.915824817
49.8,0.91551231
50.0,0.915199754
50.2,0.914887138
50.4,0.914574451
50.6,0.914261682
50.8,0.913948823
51.0,0.913635866
51.2,0.913322827
51.4,0.913009653
51.6,0.912696361
51.8,0.912382934
52.0,0.91206937
52.2,0.911755672
52.4,0.911441815
52.6,0.911127796
52.8,0.910813611
53.0,0.910499251
53.2,0.910184708
53.4,0.909869994
53.6,0.909555081
53.8,0.909239969
54.0,0.908924651
54.2,0.908609124
54.4,0.908293383
54.6,0.907977424
54.8,0.907661243
55.0,0.907344836
55.2,0.907028199
55.4,0.906711322
55.6,0.9063942
55.8,0.906076832
56.0,0.905759215
56.2,0.905441345
56.4,0.905123218
56.6,0.904804832
56.8,0.904486183
57.0,0.904167269
57.2,0.903848086
57.4,0.903528633
57.6,0.903208907
57.8,0.902888905
58.0,0.902568626
58.2,0.902248068
58.4,0.901927229
58.6,0.901606107
58.8,0.901284702
59.0,0.900963012
59.2,0.900641036
59.4,0.900318773
59.6,0.899996223
59.8,0.899673385
60.0,0.899350259
60.2,0.899026844
60.4,0.89870314
60.6,0.898379148
60.8,0.898054867
61.0,0.897730297
61.2,0.89740544
61.4,0.897080296
61.6,0.896754865
61.8,0.896429148
62.0,0.896103147
62.2,0.895776863
62.4,0.895450296
62.6,0.895123448
62.8,0.894796322
63.0,0.894468917
63.2,0.894141237
63.4,0.893813282
63.6,0.893485056
63.8,0.89315656
64.0,0.892827796
64.2,0.892498767
64.4,0.892169476
64.6,0.891839924
64.8,0.891510115
65.0,0.891180051
65.2,0.890849735
65.4,0.890519171
65.6,0.890188361
65.8,0.889857308
66.0,0.889526017
66.2,0.88919449
66.4,0.888862731
66.6,0.888530743
66.8,0.88819853
67.0,0.887866096
67.2,0.887533445
67.4,0.887200581
67.6,0.886867508
67.8,0.886534229
68.0,0.88620075
68.2,0.885867074
68.4,0.885533206
68.6,0.885199151
68.8,0.884864912
69.0,0.884530494
69.2,0.884195903
69.4,0.883861143
69.6,0.883526219
69.8,0.883191135
70.0,0.882855897
70.2,0.882520509
70.4,0.882184977
70.6,0.881849307
70.8,0.881513502
71.0,0.881177569
71.2,0.880841513
71.4,0.880505339
71.6,0.880169053
71.8,0.879832659
72.0,0.879496165
72.2,0.879159575
72.4,0.878822895
72.6,0.878486131
72.8,0.878149288
73.0,0.877812372
73.2,0.87747539
73.4,0.877138347
73.6,0.876801249
73.8,0.876464102
74.0,0.876126911
74.2,0.875789684
74.4,0.875452426
74.6,0.875115143
74.8,0.874777842
75.0,0.874440529
75.2,0.874103209
75.4,0.873765889
75.6,0.873428576
75.8,0.873091275
76.0,0.872753994
76.2,0.872416738
76.4,0.872079513
76.6,0.871742327
76.8,0.871405186
77.0,0.871068095
77.2,0.870731062
77.4,0.870394093
77.6,0.870057195
77.8,0.869720374
78.0,0.869383636
78.2,0.869046988
78.4,0.868710437
78.6,0.868373989
78.8,0.868037651
79.0,0.867701429
79.2,0.86736533
79.4,0.867029361
79.6,0.866693527
79.8,0.866357837
80.0,0.866022296
80.2,0.866824537
80.4,0.867729606
80.6,0.86863503
80.8,0.869534572
81.0,0.870427883
81.2,0.871315009
81.4,0.872195983
81.6,0.873070862
81.8,0.873939694
82.0,0.874802526
82.2,0.875659412
82.4,0.876510397
82.6,0.877355528
82.8,0.878194852
83.0,0.879028412
83.2,0.879856254
83.4,0.88067842
83.6,0.881494954
83.8,0.882305896
84.0,0.883111288
84.2,0.88391117
84.4,0.884705581
84.6,0.885494559
84.8,0.886278144
85.0,0.88705637
85.2,0.887829275
85.4,0.888596894
85.6,0.889359262
85.8,0.890116412
86.0,0.890868377
86.2,0.89161519
86.4,0.892356882
86.6,0.893093484
86.8,0.893825026
87.0,0.894551536
87.2,0.895273045
87.4,0.895989578
87.6,0.896701164
87.8,0.897407827
88.0,0.898109595
88.2,0.89880649
88.4,0.899498536
88.6,0.900185759
88.8,0.900868178
89.0,0.901545816
89.2,0.902218695
89.4,0.902886833
89.6,0.90355025
89.8,0.904208965
90.0,0.904862995
90.2,0.905512357
90.4,0.906157068
90.6,0.906797142
90.8,0.907432595
91.0,0.908063439
91.2,0.908689688
91.4,0.909311355
91.6,0.90992845
91.8,0.910540984
92.0,0.911148966
92.2,0.911752406
92.4,0.912351312
92.6,0.912945691
92.8,0.913535548
93.0,0.91412089
93.2,0.914701721
93.4,0.915278046
93.6,0.915849866
93.8,0.916417182
94.0,0.916979997
94.2,0.917538311
94.4,0.918092123
94.6,0.91864143
94.8,0.919186229
95.0,0.919726517
95.2,0.92026229
95.4,0.920793541
95.6,0.921320262
95.8,0.921842445
96.0,0.922360082
96.2,0.922873164
96.4,0.923381678
96.6,0.92388561
96.8,0.924384947
97.0,0.924879677
97.2,0.925369782
97.4,0.925855243
97.6,0.926336041
97.8,0.926812156
98.0,0.927283569
98.2,0.927750258
98.4,0.928212197
98.6,0.928669358
98.8,0.929121714
99.0,0.929569238
99.2,0.930011903
99.4,0.930449674
99.6,0.930882514
99.8,0.931310389
100.0,0.931733262
100.2,0.932151098
100.4,0.932563855
100.6,0.932971485
100.8,0.933373945
101.0,0.933771186
101.2,0.934163163
101.4,0.934549826
101.6,0.934931118
101.8,0.935306981
102.0,0.935677356
102.2,0.936042185
102.4,0.936401408
102.6,0.936754956
102.8,0.937102756
103.0,0.937444736
103.2,0.937780823
103.4,0.938110943
103.6,0.938435014
103.8,0.938752946
104.0,0.939064648
104.2,0.939370029
104.4,0.939669
104.6,0.939961462
104.8,0.940247304
105.0,0.940526414
105.2,0.94079868
105.4,0.941063991
105.6,0.941322219
105.8,0.941573231
106.0,0.941816893
106.2,0.942053069
106.4,0.942281622
106.6,0.942502399
106.8,0.94271524
107.0,0.942919987
107.2,0.943116482
107.4,0.94330455
107.6,0.943484009
107.8,0.94365468
108.0,0.943816383
108.2,0.943968848
108.4,0.944111864
108.6,0.944245209
108.8,0.944368639
109.0,0.944481926
109.2,0.944584804
109.4,0.944677013
109.6,0.944758269
109.8,0.944828281
110.0,0.944886737
110.2,0.944933321
110.4,0.9449677
110.6,0.94498952
110.8,0.944998418
111.0,0.944994014
111.2,0.944975905
111.4,0.94494367
111.6,0.944896875
111.8,0.944835063
112.0,0.944757744
112.2,0.94466442
112.4,0.944554568
112.6,0.944427625
112.8,0.944283037
113.0,0.944120158
113.2,0.94393835
113.4,0.943736966
113.6,0.943515289
113.8,0.94327258
114.0,0.943008063
114.2,0.942720921
114.4,0.942410294
114.6,0.942075283
114.8,0.941714939
115.0,0.941328256
115.2,0.940914181
115.4,0.940471612
115.6,0.939999383
115.8,0.939496264
116.0,0.938960961
116.2,0.938392114
116.4,0.937788285
116.6,0.937147957
116.8,0.936469539
117.0,0.935751347
117.2,0.934991601
117.4,0.934188431
117.6,0.93333987
117.8,0.932443825
118.0,0.931498103
118.2,0.930500389
118.4,0.929448241
118.6,0.928339095
118.8,0.927170221
119.0,0.925938752
119.2,0.924641668
119.4,0.923275802
119.6,0.921837823
119.8,0.920324206
120.0,0.918731246
120.2,0.917055065
120.4,0.915291568
120.6,0.9134365
120.8,0.91148536
121.0,0.909433471
121.2,0.907275927
121.4,0.905007622
121.6,0.902623241
121.8,0.900117251
122.0,0.897483947
122.2,0.894717385
122.4,0.89181146
122.6,0.888759929
122.8,0.885556366
123.0,0.882194254
123.2,0.878666949
123.4,0.874967784
123.6,0.871090073
123.8,0.867027154
124.0,0.862772474
124.2,0.858319622
124.4,0.853662421
124.6,0.848795006
124.8,0.843711904
125.0,0.838408114
125.2,0.832879226
125.4,0.827121512
125.6,0.821132033
125.8,0.814908742
126.0,0.808450567
126.2,0.801757578
126.4,0.794831009
126.6,0.787673331
126.8,0.780288373
127.0,0.772681374
127.2,0.764858951
127.4,0.756829117
127.6,0.748601381
127.8,0.740186521
128.0,0.731596601
128.2,0.722844954
128.4,0.713945868
128.6,0.704914628
128.8,0.695767242
129.0,0.686520261
129.2,0.677190651
129.4,0.667795524
129.6,0.658351994
129.8,0.64887693
130.0,0.639386859
130.2,0.629897694
130.4,0.620424668
130.6,0.610982216
130.8,0.601583753
131.0,0.592241802
131.2,0.582967729
131.4,0.573771843
131.6,0.564663411
131.8,0.555650503
132.0,0.546740257
132.2,0.537938724
132.4,0.529251006
132.6,0.520681376
132.8,0.512233188
133.0,0.503909128
133.2,0.495711164
133.4,0.487640648
133.6,0.479698444
133.8,0.471884887
134.0,0.464199946
134.2,0.45664323
134.4,0.449214038
134.6,0.441911435
134.8,0.434734272
135.0,0.427681223
135.2,0.420750833
135.4,0.413941533
135.6,0.407251666
135.8,0.400679514
136.0,0.39422331
136.2,0.387881251
136.4,0.381651518
136.6,0.375532279
136.8,0.3695217
137.0,0.363617951
137.2,0.357819213
137.4,0.35212368
137.6,0.346529565
137.8,0.341035101
138.0,0.335638542
138.2,0.330338167
138.4,0.32513228
138.6,0.320019211
138.8,0.314997316
139.0,0.310064978
139.2,0.305220606
139.4,0.300462635
139.6,0.29578953
139.8,0.291199778
140.0,0.286691897
140.2,0.282264428
140.4,0.277915937
140.6,0.273645015
140.8,0.269450282
141.0,0.265330375
141.2,0.261283959
141.4,0.257309723
141.6,0.253406386
141.8,0.249572675
142.0,0.245807352
142.2,0.242109203
142.4,0.238477023
142.6,0.234909641
142.8,0.231405895
143.0,0.227964651
143.2,0.2245848
143.4,0.221265237
143.6,0.218004894
143.8,0.214802711
144.0,0.211657633
144.2,0.208568662
144.4,0.205534813
144.6,0.202555099
144.8,0.199628533
145.0,0.196754166
145.2,0.193931077
145.4,0.191158348
145.6,0.188435081
145.8,0.185760394
146.0,0.183133421
146.2,0.180553311
146.4,0.178019226
146.6,0.175530347
146.8,0.173085867
147.0,0.170684994
147.2,0.168326951
147.4,0.166010972
147.6,0.163736309
147.8,0.161502224
148.0,0.159307993
148.2,0.157152906
148.4,0.155036262
148.6,0.152957376
148.8,0.150915571
149.0,0.148910193
149.2,0.146940593
149.4,0.145006121
149.6,0.143106154
149.8,0.141240085
150.0,0.139407307
150.2,0.137607221
150.4,0.13583925
150.6,0.134102821
150.8,0.132397363
151.0,0.130722329
151.2,0.129077179
151.4,0.127461376
151.6,0.125874394
151.8,0.124315724
152.0,0.122784862
152.2,0.121281298
152.4,0.119804546
152.6,0.118354142
152.8,0.116929624
153.0,0.115530531
153.2,0.114156399
153.4,0.112806769
153.6,0.111481201
153.8,0.110179284
154.0,0.108900601
154.2,0.107644741
154.4,0.10641129
154.6,0.105199833
154.8,0.104009972
155.0,0.102841336
155.2,0.101693551
155.4,0.100566249
155.6,0.099459058
155.8,0.09837161
156.0,0.097303558
156.2,0.096254564
156.4,0.095224288
156.6,0.09421239
156.8,0.093218537
157.0,0.092242412
157.2,0.091283702
157.4,0.090342094
157.6,0.089417284
157.8,0.088508971
158.0,0.087616863
158.2,0.086740669
158.4,0.085880105
158.6,0.085034892
158.8,0.084204758
159.0,0.083389432
159.2,0.082588651
159.4,0.081802155
159.6,0.081029689
159.8,0.080271004
160.0,0.079525853
160.2,0.078793994
160.4,0.078075191
160.6,0.077369209
160.8,0.076675822
161.0,0.075994807
161.2,0.075325939
161.4,0.074668998
161.6,0.074023777
161.8,0.073390069
162.0,0.072767666
162.2,0.072156364
162.4,0.071555968
162.6,0.070966284
162.8,0.07038712
163.0,0.069818285
163.2,0.069259597
163.4,0.068710878
163.6,0.068171949
163.8,0.067642631
164.0,0.067122755
164.2,0.066612155
164.4,0.066110664
164.6,0.065618114
164.8,0.065134343
165.0,0.064659202
165.2,0.064192542
165.4,0.063734212
165.6,0.063284065
165.8,0.06284195
166.0,0.062407718
166.2,0.061981227
166.4,0.061562347
166.6,0.061150941
166.8,0.060746874
167.0,0.060350014
167.2,0.059960232
167.4,0.059577401
167.6,0.0592014
167.8,0.058832111
168.0,0.058469411
168.2,0.058113179
168.4,0.057763299
168.6,0.057419659
168.8,0.057082153
169.0,0.056750666
169.2,0.056425093
169.4,0.056105328
169.6,0.055791267
169.8,0.055482808
170.0,0.055179853
170.2,0.054882302
170.4,0.054590058
170.6,0.054303029
170.8,0.054021119
171.0,0.053744239
171.2,0.053472297
171.4,0.053205207
171.6,0.052942882
171.8,0.052685234
172.0,0.052432183
172.2,0.052183648
172.4,0.051939547
172.6,0.051699801
172.8,0.051464328
173.0,0.051233054
173.2,0.051005907
173.4,0.050782812
173.6,0.0505637
173.8,0.050348495
174.0,0.050137129
174.2,0.049929533
174.4,0.049725642
174.6,0.049525389
174.8,0.049328708
175.0,0.049135535
175.2,0.048945806
175.4,0.048759463
175.6,0.048576446
175.8,0.048396694
176.0,0.048220148
176.2,0.048046749
176.4,0.047876444
176.6,0.047709178
176.8,0.047544897
177.0,0.047383546
177.2,0.047225071
177.4,0.047069423
177.6,0.046916551
177.8,0.046766408
178.0,0.046618943
178.2,0.046474107
178.4,0.046331857
178.6,0.046192146
178.8,0.046054927
179.0,0.045920155
179.2,0.045787786
179.4,0.04565778
179.6,0.045530093
179.8,0.045404684
180.0,0.045281511
180.2,0.045160536
180.4,0.045041719
180.6,0.044925022
180.8,0.044810406
181.0,0.044697835
181.2,0.044587272
181.4,0.044478681
181.6,0.044372028
181.8,0.044267276
182.0,0.044164394
182.2,0.044063347
182.4,0.043964103
182.6,0.04386663
182.8,0.043770894
183.0,0.043676865
183.2,0.043584514
183.4,0.043493811
183.6,0.043404727
183.8,0.043317232
184.0,0.043231297
184.2,0.043146895
184.4,0.043063999
184.6,0.042982583
184.8,0.042902619
185.0,0.042824081
185.2,0.042746944
185.4,0.042671183
185.6,0.042596774
185.8,0.042523693
186.0,0.042451915
186.2,0.042381416
186.4,0.042312175
186.6,0.04224417
186.8,0.042177377
187.0,0.042111776
187.2,0.042047345
187.4,0.041984063
187.6,0.04192191
187.8,0.041860866
188.0,0.041800912
188.2,0.041742027
188.4,0.041684193
188.6,0.041627392
188.8,0.041571604
189.0,0.041516811
189.2,0.041462996
189.4,0.041410141
189.6,0.041358228
189.8,0.041307238
190.0,0.041257157
190.2,0.041207968
190.4,0.041159658
190.6,0.04111221
190.8,0.041065615
191.0,0.041019853
191.2,0.040974907
191.4,0.040930759
191.6,0.040887398
191.8,0.04084481
192.0,0.040802982
192.2,0.040761899
192.4,0.040721549
192.6,0.04068192
192.8,0.040642997
193.0,0.040604767
193.2,0.04056722
193.4,0.040530343
193.6,0.040494124
193.8,0.04045855
194.0,0.040423613
194.2,0.040389299
194.4,0.040355597
194.6,0.040322496
194.8,0.040289986
195.0,0.040258057
195.2,0.040226698
195.4,0.040195898
195.6,0.040165647
195.8,0.040135935
196.0,0.040106753
196.2,0.040078089
196.4,0.040049934
196.6,0.040022283
196.8,0.039995127
197.0,0.039968456
197.2,0.03994226
197.4,0.039916531
197.6,0.039891261
197.8,0.03986644
198.0,0.039842063
198.2,0.039818122
198.4,0.039794611
198.6,0.03977152
198.8,0.03974884
199.0,0.039726563
199.2,0.039704683
199.4,0.039683193
199.6,0.039662087
199.8,0.039641357
200.0,0.039620997
200.2,0.039601
200.4,0.03958136
200.6,0.03956207
200.8,0.039543124
201.0,0.039524517
201.2,0.039506241
201.4,0.039488291
201.6,0.039470661
201.8,0.039453344
202.0,0.039436337
202.2,0.039419632
202.4,0.039403225
202.6,0.039387111
202.8,0.039371284
203.0,0.03935574
203.2,0.039340472
203.4,0.03932548
203.6,0.039310758
203.8,0.039296297
204.0,0.039282093
204.2,0.039268141
204.4,0.039254436
204.6,0.039240978
204.8,0.039227761
205.0,0.03921478
205.2,0.039202029
205.4,0.039189505
205.6,0.039177205
205.8,0.039165124
206.0,0.039153259
206.2,0.039141605
206.4,0.039130159
206.6,0.039118917
206.8,0.039107876
207.0,0.039097034
207.2,0.039086386
207.4,0.039075929
207.6,0.039065657
207.8,0.039055568
208.0,0.039045658
208.2,0.039035924
208.4,0.039026364
208.6,0.039016975
208.8,0.039007753
209.0,0.038998695
209.2,0.038989798
209.4,0.03898106
209.6,0.038972479
209.8,0.038964052
210.0,0.038955774
210.2,0.038947644
210.4,0.038939659
210.6,0.038931816
210.8,0.038924112
211.0,0.038916546
211.2,0.038909115
211.4,0.038901816
211.6,0.038894649
211.8,0.03888761
212.0,0.038880696
212.2,0.038873906
212.4,0.038867237
212.6,0.038860686
212.8,0.038854252
213.0,0.038847932
213.2,0.038841726
213.4,0.03883563
213.6,0.038829643
213.8,0.038823763
214.0,0.038817987
214.2,0.038812315
214.4,0.038806744
214.6,0.038801273
214.8,0.038795899
215.0,0.038790621
215.2,0.038785437
215.4,0.038780346
215.6,0.038775344
215.8,0.038770432
216.0,0.038765607
216.2,0.038760868
216.4,0.038756213
216.6,0.038751642
216.8,0.038747152
217.0,0.038742743
217.2,0.038738412
217.4,0.038734159
217.6,0.038729981
217.8,0.038725878
218.0,0.038721849
218.2,0.038717892
218.4,0.038714007
218.6,0.03871019
218.8,0.038706442
219.0,0.038702759
219.2,0.038699142
219.4,0.038695589
219.6,0.038692099
219.8,0.038688672
220.0,0.038685305
220.2,0.038681998
220.4,0.03867875
220.6,0.038675562
220.8,0.038672433
221.0,0.038669359
221.2,0.038666339
221.4,0.038663371
221.6,0.038660457
221.8,0.038657595
222.0,0.038654783
222.2,0.038652022
222.4,0.03864931
222.6,0.038646647
222.8,0.03864403
223.0,0.03864146
223.2,0.038638936
223.4,0.038636457
223.6,0.038634023
223.8,0.038631632
224.0,0.038629283
224.2,0.038626978
224.4,0.038624714
224.6,0.038622491
224.8,0.038620307
225.0,0.038618163
225.2,0.038616058
225.4,0.038613989
225.6,0.038611957
225.8,0.038609961
226.0,0.038608
226.2,0.038606074
226.4,0.038604181
226.6,0.038602322
226.8,0.038600495
227.0,0.038598702
227.2,0.038596941
227.4,0.038595212
227.6,0.038593513
227.8,0.038591844
228.0,0.038590206
228.2,0.038588596
228.4,0.038587017
228.6,0.038585465
228.8,0.03858394
229.0,0.038582443
229.2,0.038580973
229.4,0.038579529
229.6,0.038578111
229.8,0.038576718
230.0,0.03857535
230.2,0.038574006
230.4,0.038572686
230.6,0.038571389
230.8,0.038570116
231.0,0.038568866
231.2,0.038567637
231.4,0.038566431
231.6,0.038565246
231.8,0.038564083
232.0,0.038562941
232.2,0.038561819
232.4,0.038560716
232.6,0.038559633
232.8,0.03855857
233.0,0.038557525
233.2,0.0385565
233.4,0.038555493
233.6,0.038554504
233.8,0.038553532
234.0,0.038552577
234.2,0.038551639
234.4,0.038550719
234.6,0.038549815
234.8,0.038548927
235.0,0.038548055
235.2,0.038547198
235.4,0.038546356
235.6,0.038545529
235.8,0.038544718
236.0,0.038543921
236.2,0.038543138
236.4,0.038542369
236.6,0.038541614
236.8,0.038540871
237.0,0.038540142
237.2,0.038539427
237.4,0.038538723
237.6,0.038538033
237.8,0.038537355
238.0,0.038536689
238.2,0.038536035
238.4,0.038535393
238.6,0.038534762
238.8,0.038534142
239.0,0.038533533
239.2,0.038532934
239.4,0.038532347
239.6,0.038531769
239.8,0.038531202
240.0,0.038530645
240.2,0.038530097
240.4,0.03852956
240.6,0.038529032
240.8,0.038528514
241.0,0.038528005
241.2,0.038527505
241.4,0.038527014
241.6,0.038526532
241.8,0.038526058
242.0,0.038525592
242.2,0.038525135
242.4,0.038524685
242.6,0.038524244
242.8,0.038523811
243.0,0.038523385
243.2,0.038522968
243.4,0.038522558
243.6,0.038522155
243.8,0.03852176
244.0,0.038521371
244.2,0.03852099
244.4,0.038520615
244.6,0.038520246
244.8,0.038519885
245.0,0.038519529
245.2,0.038519181
245.4,0.038518838
245.6,0.038518502
245.8,0.038518172
246.0,0.038517848
246.2,0.038517529
246.4,0.038517216
246.6,0.038516909
246.8,0.038516607
247.0,0.038516311
247.2,0.03851602
247.4,0.038515734
247.6,0.038515453
247.8,0.038515177
248.0,0.038514907
248.2,0.038514641
248.4,0.038514379
248.6,0.038514123
248.8,0.038513871
249.0,0.038513623
249.2,0.03851338
249.4,0.038513141
249.6,0.038512907
249.8,0.038512676
250.0,0.03851245
250.2,0.038512228
250.4,0.03851201
250.6,0.038511796
250.8,0.038511585
251.0,0.038511378
251.2,0.038511175
251.4,0.038510976
251.6,0.03851078
251.8,0.038510587
252.0,0.038510398
252.2,0.038510212
252.4,0.03851003
252.6,0.038509851
252.8,0.038509675
253.0,0.038509502
253.2,0.038509333
253.4,0.038509166
253.6,0.038509003
253.8,0.038508842
254.0,0.038508684
254.2,0.038508529
254.4,0.038508376
254.6,0.038508227
254.8,0.03850808
255.0,0.038507935
255.2,0.038507793
255.4,0.038507654
255.6,0.038507518
255.8,0.038507383
256.0,0.038507252
256.2,0.038507122
256.4,0.038506995
256.6,0.03850687
256.8,0.038506747
257.0,0.038506626
257.2,0.038506508
257.4,0.038506392
257.6,0.038506277
257.8,0.038506165
258.0,0.038506055
258.2,0.038505947
258.4,0.038505841
258.6,0.038505737
258.8,0.038505634
259.0,0.038505533
259.2,0.038505435
259.4,0.038505338
259.6,0.038505242
259.8,0.038505148
260.0,0.038505056
260.2,0.038504966
260.4,0.038504877
260.6,0.03850479
260.8,0.038504705
261.0,0.038504621
261.2,0.038504538
261.4,0.038504457
261.6,0.038504377
261.8,0.038504299
262.0,0.038504222
262.2,0.038504147
262.4,0.038504073
262.6,0.038504
262.8,0.038503928
263.0,0.038503858
263.2,0.038503789
263.4,0.038503721
263.6,0.038503655
263.8,0.038503589
264.0,0.038503525
264.2,0.038503462
264.4,0.0385034
264.6,0.03850334
264.8,0.03850328
265.0,0.038503221
265.2,0.038503164
265.4,0.038503107
265.6,0.038503052
265.8,0.038502997
266.0,0.038502943
266.2,0.038502891
266.4,0.038502839
266.6,0.038502788
266.8,0.038502738
267.0,0.038502689
267.2,0.038502641
267.4,0.038502594
267.6,0.038502547
267.8,0.038502502
268.0,0.038502457
268.2,0.038502413
268.4,0.03850237
268.6,0.038502328
268.8,0.038502286
269.0,0.038502245
269.2,0.038502205
269.4,0.038502165
269.6,0.038502127
269.8,0.038502088
270.0,0.038502051
270.2,0.038502014
270.4,0.038501978
270.6,0.038501943
270.8,0.038501908
271.0,0.038501874
271.2,0.03850184
271.4,0.038501807
271.6,0.038501775
271.8,0.038501743
272.0,0.038501712
272.2,0.038501682
272.4,0.038501651
272.6,0.038501622
272.8,0.038501593
273.0,0.038501564
273.2,0.038501536
273.4,0.038501509
273.6,0.038501482
273.8,0.038501455
274.0,0.038501429
274.2,0.038501403
274.4,0.038501378
274.6,0.038501354
274.8,0.038501329
275.0,0.038501306
275.2,0.038501282
275.4,0.03850126
275.6,0.038501237
275.8,0.038501215
276.0,0.038501193
276.2,0.038501172
276.4,0.038501151
276.6,0.03850113
276.8,0.03850111
277.0,0.03850109
277.2,0.03850107
277.4,0.038501051
277.6,0.038501032
277.8,0.038501014
278.0,0.038500996
278.2,0.038500978
278.4,0.038500961
278.6,0.038500943
278.8,0.038500927
279.0,0.03850091
279.2,0.038500894
279.4,0.038500878
279.6,0.038500862
279.8,0.038500846
280.0,0.038500831
280.2,0.038500816
280.4,0.038500802
280.6,0.038500787
280.8,0.038500773
281.0,0.038500759
281.2,0.038500745
281.4,0.038500732
281.6,0.038500719
